,id,date_time,city_id,city_name,customer_id,first_name,last_name,item_id,item_name,quantity,payment_amount
271,272,2022-05-08T00:00:00,0,Москва,160,Евгений,Васильев,0,Молоко 1%,1,100
272,273,2022-05-08T00:00:00,1,Ростов,590,Александр,Новиков,6,Яблоко,1,140
273,274,2022-05-08T00:00:00,1,Ростов,750,Константин,Попов,4,Сахар песок,2,100
274,275,2022-05-08T00:00:00,2,Ярославль,650,Алексей,Попов,7,Средство для мытья посуды,2,400
275,276,2022-05-08T00:00:00,0,Москва,791,Анна,Орлова,9,Ручка шариковая,1,45
276,277,2022-05-08T00:00:00,1,Ростов,101,Евгения,Великая,7,Средство для мытья посуды,1,200
277,278,2022-05-08T00:00:00,2,Ярославль,781,Анна,Козлова,5,Яблоко молодильное,1,400
278,279,2022-05-08T00:00:00,2,Ярославль,351,Светлана,Лебедева,3,Устройство для нагревания табака Трубка Мира,2,1000
279,280,2022-05-08T00:00:00,0,Москва,831,Снежанна,Волкова,0,Молоко 1%,3,300
280,281,2022-05-08T00:00:00,1,Ростов,960,Эдуард,Васильев,5,Яблоко молодильное,3,1200
281,282,2022-05-08T00:00:00,0,Москва,240,Петр,Кузнецов,9,Ручка шариковая,5,225
282,283,2022-05-08T00:00:00,0,Москва,931,Надежда,Волкова,8,Лампочка LED,3,900
283,284,2022-05-08T00:00:00,1,Ростов,560,Александр,Васильев,0,Молоко 1%,5,500
284,285,2022-05-08T00:00:00,0,Москва,841,Снежанна,Алексеева,5,Яблоко молодильное,3,1200
285,286,2022-05-08T00:00:00,1,Ростов,890,Геннадий,Новиков,7,Средство для мытья посуды,1,200
286,287,2022-05-08T00:00:00,0,Москва,590,Александр,Новиков,4,Сахар песок,2,100
287,288,2022-05-08T00:00:00,0,Москва,771,Анна,Павлова,7,Средство для мытья посуды,4,800
288,289,2022-05-08T00:00:00,1,Ростов,941,Надежда,Алексеева,8,Лампочка LED,2,600
289,290,2022-05-08T00:00:00,1,Ростов,440,Сергей,Кузнецов,7,Средство для мытья посуды,4,800
290,291,2022-05-08T00:00:00,2,Ярославль,290,Петр,Новиков,7,Средство для мытья посуды,3,600
291,292,2022-05-08T00:00:00,1,Ростов,151,Евгения,Лебедева,11,Хлеб ржаной,5,100
292,293,2022-05-08T00:00:00,1,Ростов,501,Оксана,Великая,6,Яблоко,3,420
293,294,2022-05-08T00:00:00,1,Ростов,920,Эдуард,Сидоров,10,Томаты,5,250
294,295,2022-05-08T00:00:00,2,Ярославль,900,Эдуард,Иванов,5,Яблоко молодильное,3,1200
295,296,2022-05-08T00:00:00,1,Ростов,0,Иван,Иванов,5,Яблоко молодильное,4,1600
296,297,2022-05-08T00:00:00,2,Ярославль,91,Александра,Орлова,1,Молоко 3%,3,360
297,298,2022-05-08T00:00:00,0,Москва,720,Константин,Сидоров,9,Ручка шариковая,5,225
298,299,2022-05-08T00:00:00,0,Москва,411,Екатерина,Федорова,9,Ручка шариковая,2,90
299,300,2022-05-08T00:00:00,1,Ростов,781,Анна,Козлова,8,Лампочка LED,3,900
300,301,2022-05-08T00:00:00,1,Ростов,320,Олег,Сидоров,1,Молоко 3%,4,480
301,302,2022-05-08T00:00:00,2,Ярославль,460,Сергей,Васильев,7,Средство для мытья посуды,2,400
302,303,2022-05-08T00:00:00,0,Москва,160,Евгений,Васильев,0,Молоко 1%,1,100
303,304,2022-05-08T00:00:00,1,Ростов,590,Александр,Новиков,6,Яблоко,1,140
304,305,2022-05-08T00:00:00,1,Ростов,750,Константин,Попов,4,Сахар песок,2,100
305,306,2022-05-08T00:00:00,2,Ярославль,650,Алексей,Попов,7,Средство для мытья посуды,2,400
306,307,2022-05-08T00:00:00,0,Москва,791,Анна,Орлова,9,Ручка шариковая,1,45
307,308,2022-05-08T00:00:00,1,Ростов,101,Евгения,Великая,7,Средство для мытья посуды,1,200
308,309,2022-05-08T00:00:00,2,Ярославль,781,Анна,Козлова,5,Яблоко молодильное,1,400
309,310,2022-05-08T00:00:00,2,Ярославль,351,Светлана,Лебедева,3,Устройство для нагревания табака Трубка Мира,2,1000
310,311,2022-05-08T00:00:00,0,Москва,831,Снежанна,Волкова,0,Молоко 1%,3,300
311,312,2022-05-08T00:00:00,1,Ростов,960,Эдуард,Васильев,5,Яблоко молодильное,3,1200
312,313,2022-05-08T00:00:00,0,Москва,240,Петр,Кузнецов,9,Ручка шариковая,5,225
313,314,2022-05-08T00:00:00,0,Москва,931,Надежда,Волкова,8,Лампочка LED,3,900
314,315,2022-05-08T00:00:00,1,Ростов,560,Александр,Васильев,0,Молоко 1%,5,500
315,316,2022-05-08T00:00:00,0,Москва,841,Снежанна,Алексеева,5,Яблоко молодильное,3,1200
316,317,2022-05-08T00:00:00,1,Ростов,890,Геннадий,Новиков,7,Средство для мытья посуды,1,200
317,318,2022-05-08T00:00:00,0,Москва,590,Александр,Новиков,4,Сахар песок,2,100
318,319,2022-05-08T00:00:00,0,Москва,771,Анна,Павлова,7,Средство для мытья посуды,4,800
319,320,2022-05-08T00:00:00,1,Ростов,941,Надежда,Алексеева,8,Лампочка LED,2,600
320,321,2022-05-08T00:00:00,1,Ростов,440,Сергей,Кузнецов,7,Средство для мытья посуды,4,800
321,322,2022-05-08T00:00:00,2,Ярославль,290,Петр,Новиков,7,Средство для мытья посуды,3,600
322,323,2022-05-08T00:00:00,1,Ростов,151,Евгения,Лебедева,11,Хлеб ржаной,5,100
323,324,2022-05-08T00:00:00,1,Ростов,501,Оксана,Великая,6,Яблоко,3,420
324,325,2022-05-08T00:00:00,1,Ростов,920,Эдуард,Сидоров,10,Томаты,5,250
325,326,2022-05-08T00:00:00,2,Ярославль,900,Эдуард,Иванов,5,Яблоко молодильное,3,1200
326,327,2022-05-08T00:00:00,1,Ростов,0,Иван,Иванов,5,Яблоко молодильное,4,1600
327,328,2022-05-08T00:00:00,2,Ярославль,91,Александра,Орлова,1,Молоко 3%,3,360
328,329,2022-05-08T00:00:00,0,Москва,720,Константин,Сидоров,9,Ручка шариковая,5,225
329,330,2022-05-08T00:00:00,0,Москва,411,Екатерина,Федорова,9,Ручка шариковая,2,90
330,331,2022-05-08T00:00:00,1,Ростов,781,Анна,Козлова,8,Лампочка LED,3,900
331,332,2022-05-08T00:00:00,1,Ростов,320,Олег,Сидоров,1,Молоко 3%,4,480
332,333,2022-05-08T00:00:00,2,Ярославль,460,Сергей,Васильев,7,Средство для мытья посуды,2,400
333,334,2022-05-08T00:00:00,0,Москва,160,Евгений,Васильев,0,Молоко 1%,1,100
334,335,2022-05-08T00:00:00,1,Ростов,590,Александр,Новиков,6,Яблоко,1,140
335,336,2022-05-08T00:00:00,1,Ростов,750,Константин,Попов,4,Сахар песок,2,100
336,337,2022-05-08T00:00:00,2,Ярославль,650,Алексей,Попов,7,Средство для мытья посуды,2,400
337,338,2022-05-08T00:00:00,0,Москва,791,Анна,Орлова,9,Ручка шариковая,1,45
338,339,2022-05-08T00:00:00,1,Ростов,101,Евгения,Великая,7,Средство для мытья посуды,1,200
339,340,2022-05-08T00:00:00,2,Ярославль,781,Анна,Козлова,5,Яблоко молодильное,1,400
340,341,2022-05-08T00:00:00,2,Ярославль,351,Светлана,Лебедева,3,Устройство для нагревания табака Трубка Мира,2,1000
341,342,2022-05-08T00:00:00,0,Москва,831,Снежанна,Волкова,0,Молоко 1%,3,300
342,343,2022-05-08T00:00:00,1,Ростов,960,Эдуард,Васильев,5,Яблоко молодильное,3,1200
343,344,2022-05-08T00:00:00,0,Москва,240,Петр,Кузнецов,9,Ручка шариковая,5,225
344,345,2022-05-08T00:00:00,0,Москва,931,Надежда,Волкова,8,Лампочка LED,3,900
345,346,2022-05-08T00:00:00,1,Ростов,560,Александр,Васильев,0,Молоко 1%,5,500
346,347,2022-05-08T00:00:00,0,Москва,841,Снежанна,Алексеева,5,Яблоко молодильное,3,1200
347,348,2022-05-08T00:00:00,1,Ростов,890,Геннадий,Новиков,7,Средство для мытья посуды,1,200
348,349,2022-05-08T00:00:00,0,Москва,590,Александр,Новиков,4,Сахар песок,2,100
349,350,2022-05-08T00:00:00,0,Москва,771,Анна,Павлова,7,Средство для мытья посуды,4,800
350,351,2022-05-08T00:00:00,1,Ростов,941,Надежда,Алексеева,8,Лампочка LED,2,600
351,352,2022-05-08T00:00:00,1,Ростов,440,Сергей,Кузнецов,7,Средство для мытья посуды,4,800
352,353,2022-05-08T00:00:00,2,Ярославль,290,Петр,Новиков,7,Средство для мытья посуды,3,600
353,354,2022-05-08T00:00:00,1,Ростов,151,Евгения,Лебедева,11,Хлеб ржаной,5,100
354,355,2022-05-08T00:00:00,1,Ростов,501,Оксана,Великая,6,Яблоко,3,420
355,356,2022-05-08T00:00:00,1,Ростов,920,Эдуард,Сидоров,10,Томаты,5,250
356,357,2022-05-08T00:00:00,2,Ярославль,900,Эдуард,Иванов,5,Яблоко молодильное,3,1200
357,358,2022-05-08T00:00:00,1,Ростов,0,Иван,Иванов,5,Яблоко молодильное,4,1600
358,359,2022-05-08T00:00:00,2,Ярославль,91,Александра,Орлова,1,Молоко 3%,3,360
359,360,2022-05-08T00:00:00,0,Москва,720,Константин,Сидоров,9,Ручка шариковая,5,225
360,361,2022-05-08T00:00:00,0,Москва,411,Екатерина,Федорова,9,Ручка шариковая,2,90
361,362,2022-05-08T00:00:00,1,Ростов,781,Анна,Козлова,8,Лампочка LED,3,900
362,363,2022-05-08T00:00:00,1,Ростов,320,Олег,Сидоров,1,Молоко 3%,4,480
363,364,2022-05-08T00:00:00,2,Ярославль,460,Сергей,Васильев,7,Средство для мытья посуды,2,400
364,365,2022-05-08T00:00:00,0,Москва,160,Евгений,Васильев,0,Молоко 1%,1,100
365,366,2022-05-08T00:00:00,1,Ростов,590,Александр,Новиков,6,Яблоко,1,140
366,367,2022-05-08T00:00:00,1,Ростов,750,Константин,Попов,4,Сахар песок,2,100
367,368,2022-05-08T00:00:00,2,Ярославль,650,Алексей,Попов,7,Средство для мытья посуды,2,400
368,369,2022-05-08T00:00:00,0,Москва,791,Анна,Орлова,9,Ручка шариковая,1,45
369,370,2022-05-08T00:00:00,1,Ростов,101,Евгения,Великая,7,Средство для мытья посуды,1,200
370,371,2022-05-08T00:00:00,2,Ярославль,781,Анна,Козлова,5,Яблоко молодильное,1,400
371,372,2022-05-08T00:00:00,2,Ярославль,351,Светлана,Лебедева,3,Устройство для нагревания табака Трубка Мира,2,1000
372,373,2022-05-08T00:00:00,0,Москва,831,Снежанна,Волкова,0,Молоко 1%,3,300
373,374,2022-05-08T00:00:00,1,Ростов,960,Эдуард,Васильев,5,Яблоко молодильное,3,1200
374,375,2022-05-08T00:00:00,0,Москва,240,Петр,Кузнецов,9,Ручка шариковая,5,225
375,376,2022-05-08T00:00:00,0,Москва,931,Надежда,Волкова,8,Лампочка LED,3,900
376,377,2022-05-08T00:00:00,1,Ростов,560,Александр,Васильев,0,Молоко 1%,5,500
377,378,2022-05-08T00:00:00,0,Москва,841,Снежанна,Алексеева,5,Яблоко молодильное,3,1200
378,379,2022-05-08T00:00:00,1,Ростов,890,Геннадий,Новиков,7,Средство для мытья посуды,1,200
379,380,2022-05-08T00:00:00,0,Москва,590,Александр,Новиков,4,Сахар песок,2,100
380,381,2022-05-08T00:00:00,0,Москва,771,Анна,Павлова,7,Средство для мытья посуды,4,800
381,382,2022-05-08T00:00:00,1,Ростов,941,Надежда,Алексеева,8,Лампочка LED,2,600
382,383,2022-05-08T00:00:00,1,Ростов,440,Сергей,Кузнецов,7,Средство для мытья посуды,4,800
383,384,2022-05-08T00:00:00,2,Ярославль,290,Петр,Новиков,7,Средство для мытья посуды,3,600
384,385,2022-05-08T00:00:00,1,Ростов,151,Евгения,Лебедева,11,Хлеб ржаной,5,100
